entry_dt,exit_dt,direction,entry_price,exit_price,sl,tp,pnl_usd,result,capital,pips,spread_pips,slippage_pips,commission_usd,type
2023-04-06 12:00:00,2023-04-06 12:00:00,LONG,1.0899599999999998,1.0899599999999998,0.0,0.0,-0.0008,COST,148.535,0.0,1.5,0.2,0.0,COST
2023-04-06 12:00:00,2023-04-10 12:00:00,LONG,1.0899599999999998,1.0855413460802668,1.0855613460802667,1.1016897437859547,-2.2093,LOSS,146.3257,-44.2,1.5,0.2,0.0,SL
2023-04-11 12:00:00,2023-04-11 12:00:00,LONG,1.09072,1.09072,0.0,0.0,-0.0008,COST,146.3249,0.0,1.5,0.2,0.0,COST
2023-04-11 12:00:00,2023-04-12 12:00:00,LONG,1.09072,1.0960876710231158,1.086679246732663,1.0961076710231157,1.4493,WIN_PARTIAL,147.7742,53.7,1.5,0.2,0.0,TP1
2023-04-11 12:00:00,2023-04-13 08:00:00,LONG,1.09072,1.1014753420462318,1.0912587671023115,1.1014953420462317,2.9039,WIN,150.6781,107.6,1.5,0.2,0.0,TP2
2023-04-18 12:00:00,2023-04-18 12:00:00,LONG,1.09814,1.09814,0.0,0.0,-0.0008,COST,150.6774,0.0,1.5,0.2,0.0,COST
2023-04-18 12:00:00,2023-04-19 12:00:00,LONG,1.09814,1.093654973927428,1.0936749739274279,1.1100467361935256,-2.2425,LOSS,148.4348,-44.9,1.5,0.2,0.0,SL
2023-04-20 12:00:00,2023-04-20 12:00:00,LONG,1.09717,1.09717,0.0,0.0,-0.0009,COST,148.4339,0.0,1.5,0.2,0.0,COST
2023-04-20 12:00:00,2023-04-24 12:00:00,LONG,1.09717,1.1018852015202545,1.093618598859809,1.1019052015202544,1.4617,WIN_PARTIAL,149.8956,47.2,1.5,0.2,0.0,TP1
2023-04-20 12:00:00,2023-04-25 00:00:00,LONG,1.09717,1.106620403040509,1.0976435201520254,1.1066404030405088,2.9296,WIN,152.8252,94.5,1.5,0.2,0.0,TP2
2023-04-28 00:00:00,2023-04-28 00:00:00,LONG,1.10283,1.10283,0.0,0.0,-0.0008,COST,152.8245,0.0,1.5,0.2,0.0,COST
2023-04-28 00:00:00,2023-04-28 08:00:00,LONG,1.10283,1.0982446002252932,1.0982646002252932,1.115004399399218,-2.2927,LOSS,150.5318,-45.9,1.5,0.2,0.0,SL
2023-04-28 20:00:00,2023-04-28 20:00:00,LONG,1.1031099999999998,1.1031099999999998,0.0,0.0,-0.0006,COST,150.5312,0.0,1.5,0.2,0.0,COST
2023-04-28 20:00:00,2023-05-01 16:00:00,LONG,1.1031099999999998,1.0975213107377115,1.0975413107377114,1.1179598380327687,-2.2355,LOSS,148.2957,-55.9,1.5,0.2,0.0,SL
2023-05-09 12:00:00,2023-05-09 12:00:00,SHORT,1.0978700000000001,1.0978700000000001,0.0,0.0,-0.0008,COST,148.2949,0.0,1.5,0.2,0.0,COST
2023-05-09 12:00:00,2023-05-11 08:00:00,SHORT,1.0978700000000001,1.0924205801385123,1.101972064896116,1.0924005801385124,1.4713,WIN_PARTIAL,149.7663,54.5,1.5,0.2,0.0,TP1
2023-05-09 12:00:00,2023-05-12 16:00:00,SHORT,1.0978700000000001,1.0869511602770245,1.0973230580138513,1.0869311602770246,2.9481,WIN,152.7143,109.2,1.5,0.2,0.0,TP2
2023-06-02 20:00:00,2023-06-02 20:00:00,SHORT,1.07099,1.07099,0.0,0.0,-0.0007,COST,152.7136,0.0,1.5,0.2,0.0,COST
2023-06-02 20:00:00,2023-06-08 12:00:00,SHORT,1.07099,1.075856692811389,1.0758366928113892,1.0580654858362961,-2.2873,LOSS,150.4263,-48.7,1.5,0.2,0.0,SL
2023-06-12 00:00:00,2023-06-12 00:00:00,LONG,1.0745,1.0745,0.0,0.0,-0.001,COST,150.4253,0.0,1.5,0.2,0.0,COST
2023-06-12 00:00:00,2023-06-12 12:00:00,LONG,1.0745,1.0788785688868963,1.0712010733348278,1.0788985688868962,1.4887,WIN_PARTIAL,151.914,43.8,1.5,0.2,0.0,TP1
2023-06-12 00:00:00,2023-06-12 16:00:00,LONG,1.0745,1.0749198568886897,1.0749398568886896,1.0832971377737926,0.1428,BREAKEVEN,152.0567,4.2,1.5,0.2,0.0,SL
2023-06-13 00:00:00,2023-06-13 00:00:00,LONG,1.0756899999999998,1.0756899999999998,0.0,0.0,-0.001,COST,152.0558,0.0,1.5,0.2,0.0,COST
2023-06-13 00:00:00,2023-06-13 08:00:00,LONG,1.0756899999999998,1.0803321640840946,1.0721933769369287,1.0803521640840945,1.5087,WIN_PARTIAL,153.5645,46.4,1.5,0.2,0.0,TP1
2023-06-13 00:00:00,2023-06-14 16:00:00,LONG,1.0756899999999998,1.084994328168189,1.0761562164084093,1.085014328168189,3.0239,WIN,156.5884,93.0,1.5,0.2,0.0,TP2
2023-07-03 12:00:00,2023-07-03 12:00:00,SHORT,1.0886200000000001,1.0886200000000001,0.0,0.0,-0.0008,COST,156.5876,0.0,1.5,0.2,0.0,COST
2023-07-03 12:00:00,2023-07-03 16:00:00,SHORT,1.0886200000000001,1.0930982101704625,1.0930782101704626,1.0767314395454337,-2.3287,LOSS,154.2589,-44.8,1.5,0.2,0.0,SL
2023-07-05 00:00:00,2023-07-05 00:00:00,SHORT,1.0878800000000002,1.0878800000000002,0.0,0.0,-0.0011,COST,154.2578,0.0,1.5,0.2,0.0,COST
2023-07-05 00:00:00,2023-07-06 04:00:00,SHORT,1.0878800000000002,1.0836530709491696,1.091065196788123,1.0836330709491697,1.5217,WIN_PARTIAL,155.7795,42.3,1.5,0.2,0.0,TP1
2023-07-05 00:00:00,2023-07-06 08:00:00,SHORT,1.0878800000000002,1.087475307094917,1.0874553070949171,1.0793861418983393,0.1457,BREAKEVEN,155.9252,4.0,1.5,0.2,0.0,SL
2023-07-06 20:00:00,2023-07-06 20:00:00,SHORT,1.08721,1.08721,0.0,0.0,-0.0008,COST,155.9244,0.0,1.5,0.2,0.0,COST
2023-07-06 20:00:00,2023-07-07 12:00:00,SHORT,1.08721,1.0916859072800837,1.0916659072800838,1.0753275805864433,-2.3275,LOSS,153.597,-44.8,1.5,0.2,0.0,SL
2023-08-09 16:00:00,2023-08-09 16:00:00,SHORT,1.0981500000000002,1.0981500000000002,0.0,0.0,-0.0009,COST,153.596,0.0,1.5,0.2,0.0,COST
2023-08-09 16:00:00,2023-08-10 08:00:00,SHORT,1.0981500000000002,1.1018831183671334,1.1018631183671335,1.0882483510209784,-2.3145,LOSS,151.2815,-37.3,1.5,0.2,0.0,SL
2023-08-24 12:00:00,2023-08-24 12:00:00,SHORT,1.08619,1.08619,0.0,0.0,-0.0009,COST,151.2806,0.0,1.5,0.2,0.0,COST
2023-08-24 12:00:00,2023-08-24 20:00:00,SHORT,1.08619,1.0811558943332908,1.089980579250032,1.081135894333291,1.4851,WIN_PARTIAL,152.7657,50.3,1.5,0.2,0.0,TP1
2023-08-24 12:00:00,2023-08-29 16:00:00,SHORT,1.08619,1.0845676320833864,1.0856845894333291,1.0760817886665817,0.4786,BREAKEVEN,153.2443,16.2,1.5,0.2,0.0,SL
2023-09-13 20:00:00,2023-09-13 20:00:00,SHORT,1.0740500000000002,1.0740500000000002,0.0,0.0,-0.0008,COST,153.2435,0.0,1.5,0.2,0.0,COST
2023-09-13 20:00:00,2023-09-14 12:00:00,SHORT,1.0740500000000002,1.0684648660528704,1.0782538504603474,1.0684448660528705,1.508,WIN_PARTIAL,154.7515,55.9,1.5,0.2,0.0,TP1
2023-09-13 20:00:00,2023-09-19 12:00:00,SHORT,1.0740500000000002,1.0712264174339121,1.0734894866052873,1.0628397321057408,0.7624,BREAKEVEN,155.5138,28.2,1.5,0.2,0.0,SL
2023-09-22 20:00:00,2023-09-22 20:00:00,SHORT,1.06553,1.06553,0.0,0.0,-0.0008,COST,155.513,0.0,1.5,0.2,0.0,COST
2023-09-22 20:00:00,2023-09-25 16:00:00,SHORT,1.06553,1.0595965128193499,1.0699951153854876,1.05957651281935,1.5427,WIN_PARTIAL,157.0558,59.3,1.5,0.2,0.0,TP1
2023-09-22 20:00:00,2023-09-27 12:00:00,SHORT,1.06553,1.0536430256386997,1.064934651281935,1.0536230256386998,3.0906,WIN,160.1464,118.9,1.5,0.2,0.0,TP2
2023-10-09 12:00:00,2023-10-09 12:00:00,SHORT,1.0541500000000001,1.0541500000000001,0.0,0.0,-0.0006,COST,160.1457,0.0,1.5,0.2,0.0,COST
2023-10-09 12:00:00,2023-10-10 08:00:00,SHORT,1.0541500000000001,1.0597891652635096,1.0597691652635097,1.0391655592973081,-2.3684,LOSS,157.7773,-56.4,1.5,0.2,0.0,SL
2023-10-13 16:00:00,2023-10-13 16:00:00,SHORT,1.0537500000000002,1.0537500000000002,0.0,0.0,-0.0008,COST,157.7765,0.0,1.5,0.2,0.0,COST
2023-10-13 16:00:00,2023-10-17 16:00:00,SHORT,1.0537500000000002,1.0580863019219435,1.0580663019219436,1.0422398615414843,-2.3416,LOSS,155.4349,-43.4,1.5,0.2,0.0,SL
2023-10-18 12:00:00,2023-10-18 12:00:00,LONG,1.0583,1.0583,0.0,0.0,-0.001,COST,155.4339,0.0,1.5,0.2,0.0,COST
2023-10-18 12:00:00,2023-10-18 16:00:00,LONG,1.0583,1.0546595438861095,1.0546795438861094,1.0679545496370415,-2.3299,LOSS,153.104,-36.4,1.5,0.2,0.0,SL
2023-10-19 00:00:00,2023-10-19 00:00:00,SHORT,1.0536100000000002,1.0536100000000002,0.0,0.0,-0.0008,COST,153.1032,0.0,1.5,0.2,0.0,COST
2023-10-19 00:00:00,2023-10-19 12:00:00,SHORT,1.0536100000000002,1.0577050139502868,1.057685013950287,1.042743296132569,-2.2932,LOSS,150.81,-41.0,1.5,0.2,0.0,SL
2023-10-20 12:00:00,2023-10-20 12:00:00,LONG,1.0587799999999998,1.0587799999999998,0.0,0.0,-0.0009,COST,150.8091,0.0,1.5,0.2,0.0,COST
2023-10-20 12:00:00,2023-10-23 16:00:00,LONG,1.0587799999999998,1.0639810177309204,1.0548642367018095,1.0640010177309203,1.4823,WIN_PARTIAL,152.2914,52.0,1.5,0.2,0.0,TP1
2023-10-20 12:00:00,2023-10-24 08:00:00,LONG,1.0587799999999998,1.0692020354618406,1.059302101773092,1.0692220354618405,2.9703,WIN,155.2617,104.2,1.5,0.2,0.0,TP2
2023-10-27 12:00:00,2023-10-27 12:00:00,SHORT,1.05617,1.05617,0.0,0.0,-0.001,COST,155.2607,0.0,1.5,0.2,0.0,COST
2023-10-27 12:00:00,2023-10-27 16:00:00,SHORT,1.05617,1.0596076429531556,1.0595876429531557,1.0470562854582517,-2.3376,LOSS,152.9231,-34.4,1.5,0.2,0.0,SL
2023-11-13 12:00:00,2023-11-13 12:00:00,LONG,1.06897,1.06897,0.0,0.0,-0.0012,COST,152.9219,0.0,1.5,0.2,0.0,COST
2023-11-13 12:00:00,2023-11-14 12:00:00,LONG,1.06897,1.0727368843461305,1.0661298367404022,1.0727568843461304,1.5068,WIN_PARTIAL,154.4286,37.7,1.5,0.2,0.0,TP1
2023-11-13 12:00:00,2023-11-14 16:00:00,LONG,1.06897,1.0825263945673371,1.069348688434613,1.0765437686922605,5.4226,BREAKEVEN,159.8512,135.6,1.5,0.2,0.0,SL
2024-01-04 16:00:00,2024-01-04 16:00:00,SHORT,1.0946900000000002,1.0946900000000002,0.0,0.0,-0.0008,COST,159.8504,0.0,1.5,0.2,0.0,COST
2024-01-04 16:00:00,2024-01-05 12:00:00,SHORT,1.0946900000000002,1.088485546433789,1.0993583401746585,1.0884655464337891,1.5821,WIN_PARTIAL,161.4326,62.0,1.5,0.2,0.0,TP1
2024-01-04 16:00:00,2024-01-05 16:00:00,SHORT,1.0946900000000002,1.094087554643379,1.0940675546433791,1.0822410928675779,0.1536,BREAKEVEN,161.5862,6.0,1.5,0.2,0.0,SL
2024-01-08 12:00:00,2024-01-08 12:00:00,SHORT,1.09372,1.09372,0.0,0.0,-0.0008,COST,161.5854,0.0,1.5,0.2,0.0,COST
2024-01-08 12:00:00,2024-01-11 04:00:00,SHORT,1.09372,1.0983437423304727,1.0983237423304728,1.0814433537854062,-2.4043,LOSS,159.1811,-46.2,1.5,0.2,0.0,SL
2024-01-11 16:00:00,2024-01-11 16:00:00,SHORT,1.0939800000000002,1.0939800000000002,0.0,0.0,-0.0009,COST,159.1802,0.0,1.5,0.2,0.0,COST
2024-01-11 16:00:00,2024-01-11 20:00:00,SHORT,1.0939800000000002,1.0980673499293039,1.098047349929304,1.0831337335218565,-2.3707,LOSS,156.8095,-40.9,1.5,0.2,0.0,SL
2024-01-15 12:00:00,2024-01-15 12:00:00,SHORT,1.0946500000000001,1.0946500000000001,0.0,0.0,-0.001,COST,156.8085,0.0,1.5,0.2,0.0,COST
2024-01-15 12:00:00,2024-01-16 08:00:00,SHORT,1.0946500000000001,1.0898853600491576,1.098238479963132,1.0898653600491577,1.5485,WIN_PARTIAL,158.3571,47.6,1.5,0.2,0.0,TP1
2024-01-15 12:00:00,2024-01-17 16:00:00,SHORT,1.0946500000000001,1.0851007200983152,1.0941715360049158,1.0850807200983152,3.1035,WIN,161.4606,95.5,1.5,0.2,0.0,TP2
2024-01-22 12:00:00,2024-01-22 12:00:00,SHORT,1.08968,1.08968,0.0,0.0,-0.0012,COST,161.4594,0.0,1.5,0.2,0.0,COST
2024-01-22 12:00:00,2024-01-23 16:00:00,SHORT,1.08968,1.085513079587476,1.092820190309393,1.085493079587476,1.6043,WIN_PARTIAL,163.0637,41.7,1.5,0.2,0.0,TP1
2024-01-22 12:00:00,2024-01-24 08:00:00,SHORT,1.08968,1.0892813079587476,1.0892613079587476,1.0813061591749518,0.1535,BREAKEVEN,163.2172,4.0,1.5,0.2,0.0,SL
2024-01-26 20:00:00,2024-01-26 20:00:00,SHORT,1.08634,1.08634,0.0,0.0,-0.0009,COST,163.2163,0.0,1.5,0.2,0.0,COST
2024-01-26 20:00:00,2024-01-29 16:00:00,SHORT,1.08634,1.0806542988462686,1.0906192758652986,1.0806342988462687,1.6204,WIN_PARTIAL,164.8367,56.9,1.5,0.2,0.0,TP1
2024-01-26 20:00:00,2024-01-31 12:00:00,SHORT,1.08634,1.085789429884627,1.085769429884627,1.0749285976925373,0.1569,BREAKEVEN,164.9937,5.5,1.5,0.2,0.0,SL
2024-02-01 00:00:00,2024-02-01 00:00:00,SHORT,1.0817100000000002,1.0817100000000002,0.0,0.0,-0.0007,COST,164.9929,0.0,1.5,0.2,0.0,COST
2024-02-01 00:00:00,2024-02-01 16:00:00,SHORT,1.0817100000000002,1.086752467400065,1.0867324674000651,1.0683167535998268,-2.4708,LOSS,162.5221,-50.4,1.5,0.2,0.0,SL
2024-02-12 12:00:00,2024-02-12 12:00:00,SHORT,1.0769000000000002,1.0769000000000002,0.0,0.0,-0.0012,COST,162.521,0.0,1.5,0.2,0.0,COST
2024-02-12 12:00:00,2024-02-13 12:00:00,SHORT,1.0769000000000002,1.072744729828688,1.0800314526284842,1.0727247298286882,1.5998,WIN_PARTIAL,164.1207,41.6,1.5,0.2,0.0,TP1
2024-02-12 12:00:00,2024-02-15 12:00:00,SHORT,1.0769000000000002,1.07526908771414,1.076482472982869,1.0685494596573764,0.6279,BREAKEVEN,164.7486,16.3,1.5,0.2,0.0,SL
2024-02-16 16:00:00,2024-02-16 16:00:00,SHORT,1.07461,1.07461,0.0,0.0,-0.0011,COST,164.7475,0.0,1.5,0.2,0.0,COST
2024-02-16 16:00:00,2024-02-16 20:00:00,SHORT,1.07461,1.077955489428377,1.077935489428377,1.0657420281909948,-2.4757,LOSS,162.2719,-33.5,1.5,0.2,0.0,SL
2024-02-20 00:00:00,2024-02-20 00:00:00,LONG,1.0778699999999999,1.0778699999999999,0.0,0.0,-0.0014,COST,162.2705,0.0,1.5,0.2,0.0,COST
2024-02-20 00:00:00,2024-02-20 12:00:00,LONG,1.0778699999999999,1.0812991796002975,1.0752831152997768,1.0813191796002974,1.6117,WIN_PARTIAL,163.8822,34.3,1.5,0.2,0.0,TP1
2024-02-20 00:00:00,2024-02-22 08:00:00,LONG,1.0778699999999999,1.084748359200595,1.0782149179600296,1.084768359200595,3.2328,WIN,167.115,68.8,1.5,0.2,0.0,TP2
2024-03-01 20:00:00,2024-03-01 20:00:00,LONG,1.08377,1.08377,0.0,0.0,-0.001,COST,167.114,0.0,1.5,0.2,0.0,COST
2024-03-01 20:00:00,2024-03-06 16:00:00,LONG,1.08377,1.088695558000967,1.0800608314992748,1.0887155580009669,1.6501,WIN_PARTIAL,168.7641,49.3,1.5,0.2,0.0,TP1
2024-03-01 20:00:00,2024-03-07 16:00:00,LONG,1.08377,1.0874880524987915,1.0842645558000965,1.0936611160019336,1.2455,BREAKEVEN,170.0096,37.2,1.5,0.2,0.0,SL
2024-03-15 20:00:00,2024-03-15 20:00:00,SHORT,1.0883500000000002,1.0883500000000002,0.0,0.0,-0.0015,COST,170.0081,0.0,1.5,0.2,0.0,COST
2024-03-15 20:00:00,2024-03-19 08:00:00,SHORT,1.0883500000000002,1.0850294789206893,1.0908553908094833,1.0850094789206894,1.6769,WIN_PARTIAL,171.685,33.2,1.5,0.2,0.0,TP1
2024-03-15 20:00:00,2024-03-20 20:00:00,SHORT,1.0883500000000002,1.088035947892069,1.088015947892069,1.0816689578413785,0.1586,BREAKEVEN,171.8436,3.1,1.5,0.2,0.0,SL
2024-04-05 12:00:00,2024-04-05 12:00:00,LONG,1.08375,1.08375,0.0,0.0,-0.0012,COST,171.8423,0.0,1.5,0.2,0.0,COST
2024-04-05 12:00:00,2024-04-05 16:00:00,LONG,1.08375,1.0805983837780273,1.0806183837780272,1.0921009765919274,-2.5843,LOSS,169.258,-31.5,1.5,0.2,0.0,SL
2024-04-24 16:00:00,2024-04-24 16:00:00,LONG,1.06869,1.06869,0.0,0.0,-0.0012,COST,169.2568,0.0,1.5,0.2,0.0,COST
2024-04-24 16:00:00,2024-04-25 12:00:00,LONG,1.06869,1.0728662175085648,1.0655428368685764,1.0728862175085647,1.6705,WIN_PARTIAL,170.9273,41.8,1.5,0.2,0.0,TP1
2024-04-24 16:00:00,2024-04-25 16:00:00,LONG,1.06869,1.0690896217508565,1.0691096217508564,1.0770824350171293,0.1598,BREAKEVEN,171.0871,4.0,1.5,0.2,0.0,SL
2024-05-02 20:00:00,2024-05-02 20:00:00,LONG,1.0716899999999998,1.0716899999999998,0.0,0.0,-0.0009,COST,171.0862,0.0,1.5,0.2,0.0,COST
2024-05-02 20:00:00,2024-05-03 12:00:00,LONG,1.0716899999999998,1.077266838982135,1.0674923707633985,1.0772868389821348,1.7009,WIN_PARTIAL,172.7872,55.8,1.5,0.2,0.0,TP1
2024-05-02 20:00:00,2024-05-15 08:00:00,LONG,1.0716899999999998,1.08286367796427,1.0722496838982134,1.0828836779642699,3.408,WIN,176.1951,111.7,1.5,0.2,0.0,TP2
2024-05-23 16:00:00,2024-05-23 16:00:00,LONG,1.0853,1.0853,0.0,0.0,-0.0015,COST,176.1937,0.0,1.5,0.2,0.0,COST
2024-05-23 16:00:00,2024-05-23 20:00:00,LONG,1.0853,1.0825617169033575,1.0825817169033574,1.0925487549243804,-2.6561,LOSS,173.5375,-27.4,1.5,0.2,0.0,SL
2024-05-27 12:00:00,2024-05-27 12:00:00,LONG,1.08496,1.08496,0.0,0.0,-0.0018,COST,173.5357,0.0,1.5,0.2,0.0,COST
2024-05-27 12:00:00,2024-05-28 04:00:00,LONG,1.08496,1.0878001280245344,1.082814903981599,1.0878201280245343,1.7183,WIN_PARTIAL,175.254,28.4,1.5,0.2,0.0,TP1
2024-05-27 12:00:00,2024-05-29 00:00:00,LONG,1.08496,1.0852260128024533,1.0852460128024533,1.0906802560490685,0.1609,BREAKEVEN,175.4149,2.7,1.5,0.2,0.0,SL
2024-06-03 00:00:00,2024-06-03 00:00:00,LONG,1.0850199999999999,1.0850199999999999,0.0,0.0,-0.0011,COST,175.4138,0.0,1.5,0.2,0.0,COST
2024-06-03 00:00:00,2024-06-03 20:00:00,LONG,1.0850199999999999,1.0897653212771863,1.0814460090421103,1.0897853212771862,1.732,WIN_PARTIAL,177.1459,47.5,1.5,0.2,0.0,TP1
2024-06-03 00:00:00,2024-06-05 16:00:00,LONG,1.0850199999999999,1.0854765321277187,1.0854965321277186,1.0945506425543723,0.1666,BREAKEVEN,177.3125,4.6,1.5,0.2,0.0,SL
2024-06-06 20:00:00,2024-06-06 20:00:00,LONG,1.0881999999999998,1.0881999999999998,0.0,0.0,-0.0012,COST,177.3113,0.0,1.5,0.2,0.0,COST
2024-06-06 20:00:00,2024-06-07 12:00:00,LONG,1.0881999999999998,1.0849886745916135,1.0850086745916134,1.0967102010890306,-2.6654,LOSS,174.6459,-32.1,1.5,0.2,0.0,SL
2024-07-02 00:00:00,2024-07-02 00:00:00,LONG,1.0738599999999998,1.0738599999999998,0.0,0.0,-0.001,COST,174.6449,0.0,1.5,0.2,0.0,COST
2024-07-02 00:00:00,2024-07-03 16:00:00,LONG,1.0738599999999998,1.0790121281108673,1.0699809039168493,1.0790321281108672,1.726,WIN_PARTIAL,176.3708,51.5,1.5,0.2,0.0,TP1
2024-07-02 00:00:00,2024-07-05 20:00:00,LONG,1.0738599999999998,1.084184256221735,1.0743772128110867,1.0842042562217349,3.4586,WIN,179.8295,103.2,1.5,0.2,0.0,TP2
2024-07-24 20:00:00,2024-07-24 20:00:00,SHORT,1.08508,1.08508,0.0,0.0,-0.0016,COST,179.8278,0.0,1.5,0.2,0.0,COST
2024-07-24 20:00:00,2024-07-29 12:00:00,SHORT,1.08508,1.0817397138967828,1.0876002145774128,1.081719713896783,1.7871,WIN_PARTIAL,181.6149,33.4,1.5,0.2,0.0,TP1
2024-07-24 20:00:00,2024-07-31 12:00:00,SHORT,1.08508,1.0844003576290213,1.0847439713896783,1.0783594277935658,0.3636,BREAKEVEN,181.9785,6.8,1.5,0.2,0.0,SL
2024-09-06 00:00:00,2024-09-06 00:00:00,LONG,1.11092,1.11092,0.0,0.0,-0.0013,COST,181.9773,0.0,1.5,0.2,0.0,COST
2024-09-06 00:00:00,2024-09-06 12:00:00,LONG,1.11092,1.1151952762955704,1.1076985427783221,1.1152152762955703,1.7956,WIN_PARTIAL,183.7729,42.8,1.5,0.2,0.0,TP1
2024-09-06 00:00:00,2024-09-06 16:00:00,LONG,1.11092,1.111329527629557,1.1113495276295569,1.1195105525911406,0.172,BREAKEVEN,183.9449,4.1,1.5,0.2,0.0,SL
2024-09-24 12:00:00,2024-09-24 12:00:00,LONG,1.1139999999999999,1.1139999999999999,0.0,0.0,-0.001,COST,183.9439,0.0,1.5,0.2,0.0,COST
2024-09-24 12:00:00,2024-09-25 04:00:00,LONG,1.1139999999999999,1.1194978816478525,1.1098615887641106,1.1195178816478524,1.8143,WIN_PARTIAL,185.7582,55.0,1.5,0.2,0.0,TP1
2024-09-24 12:00:00,2024-09-25 16:00:00,LONG,1.1139999999999999,1.1145317881647852,1.114551788164785,1.125035763295705,0.1755,BREAKEVEN,185.9337,5.3,1.5,0.2,0.0,SL
2024-09-26 16:00:00,2024-09-26 16:00:00,LONG,1.1151399999999998,1.1151399999999998,0.0,0.0,-0.001,COST,185.9326,0.0,1.5,0.2,0.0,COST
2024-09-26 16:00:00,2024-09-30 08:00:00,LONG,1.1151399999999998,1.1204419480610077,1.111148538954244,1.1204619480610076,1.8292,WIN_PARTIAL,187.7618,53.0,1.5,0.2,0.0,TP1
2024-09-26 16:00:00,2024-09-30 16:00:00,LONG,1.1151399999999998,1.1156521948061007,1.1156721948061006,1.1257838961220157,0.1767,BREAKEVEN,187.9385,5.1,1.5,0.2,0.0,SL
2024-10-31 20:00:00,2024-10-31 20:00:00,LONG,1.0861699999999999,1.0861699999999999,0.0,0.0,-0.0012,COST,187.9373,0.0,1.5,0.2,0.0,COST
2024-10-31 20:00:00,2024-11-04 12:00:00,LONG,1.0861699999999999,1.090770961913553,1.0827042785648349,1.090790961913553,1.8634,WIN_PARTIAL,189.8007,46.0,1.5,0.2,0.0,TP1
2024-10-31 20:00:00,2024-11-06 00:00:00,LONG,1.0861699999999999,1.0872137976080587,1.0866320961913551,1.0954119238271063,0.4227,BREAKEVEN,190.2234,10.4,1.5,0.2,0.0,SL
2024-11-08 12:00:00,2024-11-08 12:00:00,SHORT,1.07787,1.07787,0.0,0.0,-0.0008,COST,190.2226,0.0,1.5,0.2,0.0,COST
2024-11-08 12:00:00,2024-11-08 16:00:00,SHORT,1.07787,1.0706979865589688,1.0832640100807736,1.0706779865589688,1.8647,WIN_PARTIAL,192.0874,71.7,1.5,0.2,0.0,TP1
2024-11-08 12:00:00,2024-11-11 16:00:00,SHORT,1.07787,1.0635059731179377,1.077150798655897,1.0634859731179378,3.7346,WIN,195.822,143.6,1.5,0.2,0.0,TP2
2024-11-29 16:00:00,2024-11-29 16:00:00,LONG,1.0563,1.0563,0.0,0.0,-0.001,COST,195.821,0.0,1.5,0.2,0.0,COST
2024-11-29 16:00:00,2024-12-02 04:00:00,LONG,1.0563,1.0518463637825508,1.0518663637825507,1.0681230299131983,-2.9394,LOSS,192.8816,-44.5,1.5,0.2,0.0,SL
2024-12-04 00:00:00,2024-12-04 00:00:00,SHORT,1.0505,1.0505,0.0,0.0,-0.0009,COST,192.8807,0.0,1.5,0.2,0.0,COST
2024-12-04 00:00:00,2024-12-05 12:00:00,SHORT,1.0505,1.055295744922908,1.055275744922908,1.0377646802055787,-2.8774,LOSS,190.0033,-48.0,1.5,0.2,0.0,SL
2024-12-09 00:00:00,2024-12-09 00:00:00,LONG,1.0555899999999998,1.0555899999999998,0.0,0.0,-0.0008,COST,190.0025,0.0,1.5,0.2,0.0,COST
2024-12-09 00:00:00,2024-12-10 16:00:00,LONG,1.0555899999999998,1.050260613016637,1.0502806130166369,1.0697483652889677,-2.8246,LOSS,187.1779,-53.3,1.5,0.2,0.0,SL
2024-12-17 12:00:00,2024-12-17 12:00:00,SHORT,1.0487000000000002,1.0487000000000002,0.0,0.0,-0.001,COST,187.1769,0.0,1.5,0.2,0.0,COST
2024-12-17 12:00:00,2024-12-18 20:00:00,SHORT,1.0487000000000002,1.0432052674017402,1.0528360494486952,1.0431852674017403,1.8407,WIN_PARTIAL,189.0176,54.9,1.5,0.2,0.0,TP1
2024-12-17 12:00:00,2024-12-19 00:00:00,SHORT,1.0487000000000002,1.0376905348034802,1.0481485267401742,1.0376705348034803,3.6882,WIN,192.7058,110.1,1.5,0.2,0.0,TP2
2024-12-31 16:00:00,2024-12-31 16:00:00,SHORT,1.03929,1.03929,0.0,0.0,-0.0012,COST,192.7047,0.0,1.5,0.2,0.0,COST
2024-12-31 16:00:00,2025-01-02 12:00:00,SHORT,1.03929,1.0343658812946692,1.042998089028998,1.0343458812946693,1.8958,WIN_PARTIAL,194.6004,49.2,1.5,0.2,0.0,TP1
2024-12-31 16:00:00,2025-01-02 16:00:00,SHORT,1.03929,1.0294217625893387,1.038795588129467,1.0294017625893388,3.7993,WIN,198.3997,98.7,1.5,0.2,0.0,TP2
2025-01-16 16:00:00,2025-01-16 16:00:00,SHORT,1.0280500000000001,1.0280500000000001,0.0,0.0,-0.001,COST,198.3988,0.0,1.5,0.2,0.0,COST
2025-01-16 16:00:00,2025-01-17 16:00:00,SHORT,1.0280500000000001,1.032709086777927,1.032689086777927,1.0156791019255285,-2.9818,LOSS,195.4169,-46.6,1.5,0.2,0.0,SL
2025-02-06 20:00:00,2025-02-06 20:00:00,LONG,1.0379099999999999,1.0379099999999999,0.0,0.0,-0.001,COST,195.4159,0.0,1.5,0.2,0.0,COST
2025-02-06 20:00:00,2025-02-07 16:00:00,LONG,1.0379099999999999,1.0336191822614471,1.033639182261447,1.0492988473028075,-2.9178,LOSS,192.4982,-42.9,1.5,0.2,0.0,SL
