time,open,high,low,close,volume
2026-04-10 16:00:00,48179.7,48220.9,47920.9,48017.5,12226
2026-04-10 17:00:00,47991.9,48111.1,47968.8,48027.3,15251
2026-04-10 18:00:00,48027.7,48059.3,47910.8,47922.9,14895
2026-04-10 19:00:00,47922.9,47947.9,47838.8,47890.1,13873
2026-04-10 20:00:00,47890.1,47922.2,47841.8,47917.6,13038
2026-04-10 21:00:00,47917.8,47942.9,47879.8,47908.5,12219
2026-04-10 22:00:00,47908.8,47925.0,47839.3,47895.1,11797
2026-04-13 01:00:00,47422.5,47499.0,47315.0,47394.0,4200
2026-04-13 02:00:00,47394.0,47417.0,47350.0,47414.0,1967
2026-04-13 03:00:00,47415.0,47507.0,47379.0,47506.0,3203
2026-04-13 04:00:00,47505.0,47553.0,47505.0,47533.0,2745
2026-04-13 05:00:00,47533.0,47540.0,47506.0,47537.0,1359
2026-04-13 06:00:00,47537.0,47544.0,47512.0,47513.0,1082
2026-04-13 07:00:00,47513.0,47595.0,47503.0,47576.0,1069
2026-04-13 08:00:00,47576.0,47618.0,47567.0,47607.0,1488
2026-04-13 09:00:00,47608.0,47665.0,47608.0,47642.0,2253
2026-04-13 10:00:00,47642.0,47685.0,47636.0,47653.0,2824
2026-04-13 11:00:00,47652.0,47714.0,47633.0,47669.0,3208
2026-04-13 12:00:00,47669.0,47707.0,47644.0,47653.0,2256
2026-04-13 13:00:00,47653.0,47697.0,47645.0,47697.0,2134
2026-04-13 14:00:00,47697.0,47764.0,47395.0,47413.0,4541
2026-04-13 15:00:00,47418.0,47474.0,47396.0,47472.0,3942
2026-04-13 16:00:00,47472.0,47732.0,47465.0,47725.0,7637
2026-04-13 17:00:00,47727.0,47769.0,47609.0,47722.0,8370
2026-04-13 18:00:00,47721.0,47723.0,47608.0,47667.0,6324
2026-04-13 19:00:00,47667.0,47971.0,47650.4,47914.0,7366
2026-04-13 20:00:00,47915.0,47971.0,47908.0,47922.0,4455
2026-04-13 21:00:00,47922.0,48035.0,47922.0,48012.0,3893
2026-04-13 22:00:00,48011.0,48219.0,48008.0,48202.0,4696
2026-04-13 23:00:00,48201.0,48237.0,48186.5,48232.3,2118
2026-04-14 01:00:00,48209.0,48238.0,48209.0,48223.0,649
2026-04-14 02:00:00,48223.0,48242.0,48202.0,48207.0,857
2026-04-14 03:00:00,48207.0,48232.0,48179.0,48219.0,1650
2026-04-14 04:00:00,48219.0,48235.3,48201.0,48222.3,1192
2026-04-14 05:00:00,48217.0,48242.3,48211.0,48217.0,690
2026-04-14 06:00:00,48217.0,48217.0,48195.0,48210.0,804
2026-04-14 07:00:00,48210.0,48217.8,48200.0,48203.0,546
2026-04-14 08:00:00,48203.0,48207.8,48179.0,48188.0,691
2026-04-14 09:00:00,48188.0,48227.0,48177.0,48213.0,1190
2026-04-14 10:00:00,48214.0,48287.0,48202.0,48263.0,3660
2026-04-14 11:00:00,48262.0,48307.0,48248.0,48302.0,2674
2026-04-14 12:00:00,48302.0,48319.0,48222.0,48233.0,2024
2026-04-14 13:00:00,48233.0,48273.5,48131.0,48167.0,3127
2026-04-14 14:00:00,48171.0,48273.0,48159.0,48237.0,2590
2026-04-14 15:00:00,48240.0,48285.5,48212.0,48256.5,3642
2026-04-14 16:00:00,48256.5,48436.0,48176.0,48371.0,7795
2026-04-14 17:00:00,48371.0,48491.0,48365.0,48486.0,7775
2026-04-14 18:00:00,48487.0,48552.0,48422.0,48529.0,5985
2026-04-14 19:00:00,48529.0,48531.0,48444.0,48455.0,4473
2026-04-14 20:00:00,48454.0,48536.0,48454.0,48504.0,4145
2026-04-14 21:00:00,48504.0,48541.7,48429.0,48491.0,5217
2026-04-14 22:00:00,48491.0,48592.0,48486.0,48544.0,4714
2026-04-14 23:00:00,48544.0,48577.0,48526.0,48573.9,2357
2026-04-15 01:00:00,48515.0,48555.0,48510.9,48538.0,1019
2026-04-15 02:00:00,48538.0,48583.0,48535.0,48547.0,1288
2026-04-15 03:00:00,48547.0,48558.0,48536.0,48557.0,1480
2026-04-15 04:00:00,48557.0,48574.0,48545.0,48557.0,1089
2026-04-15 05:00:00,48556.0,48557.0,48514.0,48529.0,772
2026-04-15 06:00:00,48529.0,48563.0,48525.0,48555.0,623
2026-04-15 07:00:00,48555.0,48558.9,48534.0,48536.0,567
2026-04-15 08:00:00,48536.0,48584.0,48496.0,48527.0,1873
2026-04-15 09:00:00,48527.0,48580.0,48527.0,48554.0,1436
2026-04-15 10:00:00,48555.0,48556.0,48509.0,48528.0,1746
2026-04-15 11:00:00,48529.0,48544.0,48498.0,48530.0,1635
2026-04-15 12:00:00,48529.0,48544.0,48467.0,48505.0,2663
2026-04-15 13:00:00,48505.0,48544.0,48455.0,48506.0,3238
2026-04-15 14:00:00,48507.0,48613.0,48493.0,48557.0,2888
2026-04-15 15:00:00,48558.0,48603.0,48513.0,48596.5,2874
2026-04-15 16:00:00,48596.5,48693.4,48399.0,48457.0,6877
2026-04-15 17:00:00,48457.0,48460.0,48322.0,48330.0,7495
2026-04-15 18:00:00,48330.0,48398.0,48293.0,48299.0,5799
2026-04-15 19:00:00,48299.0,48335.0,48273.0,48322.0,5365
2026-04-15 20:00:00,48323.0,48395.0,48321.0,48375.0,3614
2026-04-15 21:00:00,48375.0,48473.0,48361.0,48468.0,4343
2026-04-15 22:00:00,48468.0,48496.0,48417.0,48456.0,4380
2026-04-15 23:00:00,48459.0,48508.5,48416.5,48494.7,1697
2026-04-16 01:00:00,48485.0,48529.0,48470.0,48520.0,1084
2026-04-16 02:00:00,48520.0,48539.4,48508.0,48531.0,598
2026-04-16 03:00:00,48531.0,48569.0,48520.0,48556.0,1291
2026-04-16 04:00:00,48556.0,48565.0,48528.0,48534.0,1063
2026-04-16 05:00:00,48534.0,48549.0,48523.0,48529.0,794
2026-04-16 06:00:00,48529.0,48547.0,48506.0,48506.0,659
2026-04-16 07:00:00,48506.0,48524.9,48498.0,48510.0,553
2026-04-16 08:00:00,48510.0,48523.0,48494.0,48515.0,940
2026-04-16 09:00:00,48515.0,48536.0,48511.0,48527.0,1145
2026-04-16 10:00:00,48528.0,48531.0,48480.0,48489.0,1770
2026-04-16 11:00:00,48489.0,48497.0,48454.0,48479.0,2176
2026-04-16 12:00:00,48480.0,48489.0,48460.0,48476.0,1204
2026-04-16 13:00:00,48476.0,48520.0,48476.0,48496.0,1653
2026-04-16 14:00:00,48497.0,48552.0,48447.0,48546.0,1999
2026-04-16 15:00:00,48546.0,48596.0,48537.0,48581.5,1962
2026-04-16 16:00:00,48581.5,48666.0,48394.0,48445.0,6886
2026-04-16 17:00:00,48445.0,48455.0,48324.0,48417.0,8205
2026-04-16 18:00:00,48421.0,48564.4,48412.0,48550.0,6417
2026-04-16 19:00:00,48551.0,48581.0,48464.0,48471.0,5105
2026-04-16 20:00:00,48472.0,48530.0,48428.4,48503.0,5284
2026-04-16 21:00:00,48503.0,48571.7,48492.0,48532.0,5212
2026-04-16 22:00:00,48532.0,48600.0,48528.0,48559.0,4300
2026-04-16 23:00:00,48559.0,48628.0,48558.0,48625.8,1287
